clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
Logit,ADASYN,sonar_10,0.7458380952380952,0.734,0.9673636363636364,0.701031746031746,0.8111879287592823,0.6992938460036917,0.8506818181818183,0.9479166666666666,0.2794735491672357,0.2844692990639376,0.0396329247599296,0.2238139716907431,0.1959563927283058,0.2334890072858711,0.1389584983166588,0.0395829625060564,5.657687187194824
Logit,AMSCO,sonar_10,0.7281142857142857,0.738,0.961,0.6931671957671958,0.8120453370839273,0.6905224209089789,0.8495000000000001,0.9424166666666668,0.2142440704112146,0.2784415964700432,0.0384074330196677,0.1802299768354471,0.1895971878025576,0.1880804081180926,0.1340649696236421,0.0363896190034194,4035.1235144138336
Logit,Borderline_smote,sonar_10,0.6115666666666667,0.607,0.9570909090909092,0.575252380952381,0.7040508350118342,0.5587423261678145,0.7820454545454545,0.9279166666666668,0.3170847858919823,0.3268301464043636,0.0418811887504142,0.2825644874980546,0.288145415719476,0.3021021401021332,0.1638808014094644,0.0451495554600257,5.881108045578003
Logit,EditedNearestNeighbours,sonar_10,0.72,0.54,0.9881818181818184,0.5946666666666667,0.6517929573748155,0.5954979258256358,0.764090909090909,0.9508333333333332,0.3451731644935469,0.3153734064402115,0.0189462414502008,0.2945285898630948,0.297639904362755,0.3000563082092615,0.157333045522459,0.0307565325196284,2.9109310865402223
Logit,Lee,sonar_10,0.7491380952380953,0.727,0.9682727272727274,0.6992746031746032,0.8075700495493731,0.6974731946209909,0.8476363636363636,0.9481666666666668,0.2820852477755499,0.2923413965752812,0.0387891261356285,0.2251546343706142,0.2004649667125241,0.2356110677577124,0.1426312013009231,0.039280965788263,182.55021402835845
Logit,NRAS,sonar_10,0.4873333333333333,0.355,0.9809090909090912,0.3937333333333334,0.4510610454588565,0.3815181333560516,0.6679545454545455,0.92875,0.3651130226681952,0.2445618452602427,0.0202899470999179,0.260726492753096,0.2665857504573398,0.2849409383669875,0.1256942242875929,0.0310169773410443,5.029575610160828
Logit,NearMiss,sonar_10,0.1607023858494446,0.8800000000000001,0.5072727272727272,0.2625968915695662,0.6272450775476964,0.2341179193368769,0.6936363636363636,0.5383333333333333,0.0599305525131465,0.188936334400504,0.1465890860619237,0.0829855121056497,0.1367575035609947,0.1270333112691826,0.1017397978779953,0.1257041365022508,2.363939070701599
Logit,ProWSyn,sonar_10,0.7402,0.744,0.9669090909090908,0.7029809523809524,0.815733430344253,0.7022574753705431,0.8554545454545455,0.9483333333333336,0.2725674057774289,0.2713502671725735,0.0370593252533046,0.2105661050422752,0.1887097194769023,0.2190767389452982,0.1310118483820987,0.0359604920060099,4.549862909317016
Logit,RandomOverSampler,sonar_10,0.7628,0.763,0.9658181818181818,0.719247619047619,0.8336088212437371,0.7200783213310242,0.8644090909090909,0.9489166666666666,0.2430236673040524,0.2551111952040766,0.0409548681326491,0.1855568514335825,0.1679015930793956,0.1905596778525996,0.1250020892638385,0.0372799303566385,2.8873767137527464
Logit,RandomUnderSampler,sonar_10,0.2260674482380364,0.7889999999999999,0.704,0.346040868079671,0.7176643594613668,0.3112853904341342,0.7464999999999999,0.7110833333333333,0.0579839708946055,0.2225175960778166,0.0642150464386603,0.0721558670099257,0.1277351214832637,0.126443044675393,0.1058297831217708,0.0557871326299118,0.7890595436096189
