clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
SVM,NRAS,caesarian_50,0.7671340104340104,0.6546666666666667,0.598,0.6864604215246024,0.5826580070155799,0.2543153949477975,0.6263333333333333,0.6344285714285715,0.0981965747580972,0.1485345481350877,0.2460852826316619,0.0951912836502289,0.1406189691216564,0.202897273230674,0.1027819080533214,0.0887643625107411,0.9640695810317992
SVM,NearMiss,caesarian_50,0.6986911976911977,0.6288888888888888,0.5079999999999999,0.6528503120546464,0.5417674518704805,0.1378844849851548,0.5684444444444444,0.5857142857142857,0.1059028068506785,0.1228934199489359,0.216044458679493,0.0931629066435017,0.138066217449773,0.2393047045455331,0.1213983142241972,0.1050081797917974,0.788681626319885
SVM,ProWSyn,caesarian_50,0.7929779220779221,0.5740000000000001,0.7012,0.6484271403519082,0.6073509764407422,0.2743588956279701,0.6376,0.6194285714285714,0.1138156686077803,0.1283655760576258,0.2049785720028805,0.0991724617118045,0.1130197289838182,0.1988052021158535,0.0996579878316663,0.0872792655302214,1.306297969818115
SVM,RandomOverSampler,caesarian_50,0.7891663059163059,0.5722222222222222,0.6968,0.6447430916177047,0.6022324215439119,0.2686695127354376,0.634511111111111,0.6167142857142858,0.1145471187285089,0.1377620715426538,0.2101167399817247,0.1056955449811391,0.115513306421512,0.201914017111231,0.1010663094266878,0.0895768308319912,0.3594987392425535
SVM,RandomUnderSampler,caesarian_50,0.7894014430014431,0.5557777777777778,0.704,0.6332717950436216,0.5979085853097206,0.2603946252100279,0.6298888888888888,0.6087142857142858,0.1053715595115866,0.1240940090954702,0.1890145240599152,0.0930267475842398,0.099967404771692,0.1774195727981126,0.0884630424938623,0.0781164137297689,0.3296501874923704
SVM,SMOTE,caesarian_50,0.7946356421356422,0.5800000000000001,0.704,0.6519812284378849,0.6121618128692198,0.2851224499940492,0.642,0.6242857142857143,0.123571001020131,0.1386264543105009,0.2162438117399626,0.1086174762410053,0.1242553242909667,0.215523810273004,0.1096203181375085,0.0975763645522372,0.470323061943054
SVM,Smote_tomek,caesarian_50,0.7936092352092352,0.566888888888889,0.7051999999999999,0.6429433524336001,0.6035513934999593,0.2718773768995539,0.6360444444444444,0.6162857142857143,0.1116366010101796,0.1425605249636914,0.2092044006929611,0.1087471022915866,0.1151321506517759,0.19734657599867,0.0992824371659917,0.0909361836892024,1.1592919349670407
SVM,Tomek,caesarian_50,0.7391883116883118,0.8044444444444444,0.42,0.7511185021063201,0.4881283640329585,0.243545045910098,0.6122222222222222,0.6671428571428571,0.077934803959348,0.1386791007837924,0.2146300716799042,0.0804587068270799,0.1627252286232334,0.1987333453880022,0.0860918531121562,0.0806198865984573,0.7483329534530638
SVM,kmeans_SMOTE,caesarian_50,0.7586218226218227,0.6222222222222222,0.6184,0.666131609120154,0.5902688748874823,0.2418415436526272,0.620311111111111,0.6208571428571428,0.0880784231707426,0.1211186499569838,0.1952269852920466,0.0858305134549482,0.1067030875050327,0.1807052370684931,0.0906777567549759,0.0807323363350891,7.281032252311706
SVM,lvq_smote,caesarian_50,0.7865080808080809,0.5786666666666667,0.6900000000000001,0.6477484813260355,0.6028955479800079,0.2692462176406949,0.6343333333333333,0.6184285714285714,0.1094202449032826,0.1371663121248494,0.2039400970640133,0.1006901470972688,0.1083800218647095,0.1881585239076974,0.0944802348740976,0.0855659766593171,6.165402054786682
SVM,polynom_fit_SMOTE,caesarian_50,0.7973333333333333,0.5488888888888889,0.728,0.6355563899464829,0.6094577875599743,0.2735141753785479,0.6384444444444444,0.6128571428571429,0.1217444289547998,0.1324692145950416,0.2140769476904618,0.1080163938515796,0.1166263790580949,0.2074234209370126,0.1048691399550647,0.0929340649535442,0.3200622558593747
SVM,pure,caesarian_50,0.6999313464313465,0.8955555555555555,0.268,0.7758874801706274,0.3534524368117715,0.1933655132073917,0.5817777777777777,0.6714285714285715,0.0377649384187904,0.0950667872276403,0.1365821412921883,0.0461223000945229,0.1457072432305808,0.1253429260115974,0.0530928996421329,0.0514842058623748,0.2875182867050169
Xgboost,ADASYN,caesarian_50,0.834768636918637,0.8326666666666667,0.6796,0.8263644818373921,0.7379263821042044,0.5315583467840301,0.7561333333333333,0.7779999999999999,0.0820506484080436,0.1151333894563161,0.1854440803352897,0.068691095413276,0.1055800092592289,0.1816525557699528,0.0927588152642401,0.0824918718508443,3.916940474510193
Xgboost,AMSCO,caesarian_50,0.8475868520368521,0.8237777777777777,0.7108,0.8277135295904646,0.7519676877187068,0.5496343498645043,0.7672888888888889,0.7834285714285715,0.0811596735950618,0.120032833030545,0.1836748881965546,0.0682995970583352,0.1021207709312224,0.1734438815838979,0.0900464006115161,0.0798016334847393,330.81082634925843
Xgboost,Borderline_smote,caesarian_50,0.8520588578088578,0.8342222222222222,0.7156,0.8352131511934917,0.7591196668773565,0.5669084607831709,0.7749111111111111,0.7918571428571429,0.0807244677802221,0.1183474126909152,0.1830297120711069,0.0695384342606174,0.1022330042702768,0.1740596983257338,0.0900893617968844,0.0815833837958409,3.335715341567993
Xgboost,EditedNearestNeighbours,caesarian_50,0.8474978354978354,0.44,0.8720000000000001,0.550253207576737,0.5733140361529927,0.3276729088421088,0.6559999999999999,0.5942857142857143,0.2307039237131097,0.1710150948372304,0.2004060447372189,0.1640628142684396,0.1561653343784262,0.2060057165231248,0.0979312928133901,0.1004112738990798,1.9185574054718015
Xgboost,Lee,caesarian_50,0.8334336274836275,0.8328888888888889,0.6784,0.8263577254187162,0.736086164636801,0.529060164341466,0.7556444444444445,0.7777142857142858,0.081692845805569,0.1136232457403407,0.1856001323321296,0.0673842284623602,0.1110843105089003,0.1807146379834037,0.0935642537533764,0.0814403760387397,14.982523274421691
Xgboost,NRAS,caesarian_50,0.7645186757686757,0.8826666666666666,0.4892,0.8144282729803661,0.6320669074922172,0.4237085976273371,0.6859333333333334,0.7421428571428572,0.0632971996208724,0.0915321137750833,0.173274743984049,0.051115086675989,0.1290449725842529,0.1758693340091245,0.0848750429702323,0.069547367888753,3.270091247558594
Xgboost,NearMiss,caesarian_50,0.789952380952381,0.6222222222222223,0.688,0.6851510280225451,0.6405046787332733,0.3073948196607267,0.6551111111111111,0.6457142857142857,0.1074162305061028,0.1432466387407775,0.1780005209015272,0.1072441789410193,0.1111740718176096,0.2122216959758915,0.1075473288098784,0.1045597263808737,3.7966684818267824
Xgboost,ProWSyn,caesarian_50,0.8313761571761573,0.834,0.6736,0.8257349268894162,0.734140282197147,0.5261032142053873,0.7538,0.7767142857142857,0.0783166002476861,0.1125379474531928,0.1817823620140167,0.0670024249454628,0.1077362297991699,0.1772326187958466,0.0903502216385651,0.0799701002344593,3.588884067535401
Xgboost,RandomOverSampler,caesarian_50,0.8412899378399379,0.8302222222222222,0.696,0.8285154640165476,0.746979178993727,0.5423163912870961,0.7631111111111111,0.7822857142857143,0.0812947503496075,0.1126438487124995,0.1854941429137148,0.0686860198883939,0.1061016941049038,0.1776531191297959,0.0922518790749671,0.0819404916775897,4.726883506774902
Xgboost,RandomUnderSampler,caesarian_50,0.8373378787878787,0.6948888888888889,0.738,0.7482602653796152,0.7016952237062763,0.4299630213537757,0.7164444444444444,0.7102857142857143,0.0839464098763567,0.1010277349752547,0.1635312110317479,0.0712790406870278,0.0878829794687293,0.155309576955535,0.0812870797054662,0.0734696041067429,2.2888599157333376
Xgboost,SMOTE,caesarian_50,0.8265512265512266,0.8333333333333334,0.6639999999999999,0.8244103395744263,0.7312508454837692,0.5136871216918428,0.7486666666666666,0.7728571428571429,0.0831619935923787,0.1064898109415228,0.1944313794186033,0.0616298229874062,0.1090929134123009,0.1812272065154557,0.0930393845054133,0.0785059881320332,2.6482356786727905
Xgboost,Smote_tomek,caesarian_50,0.8317832278832279,0.8088888888888889,0.6839999999999999,0.8133205440242592,0.7293866094970642,0.5034264293781426,0.7464444444444445,0.7642857142857143,0.0795356260723768,0.1020928443782268,0.1803247078826872,0.0599826890722148,0.1017077775984351,0.1616665734532894,0.0851397897095183,0.0717543210440025,2.962298417091369
Xgboost,Tomek,caesarian_50,0.8262741702741703,0.7955555555555556,0.6759999999999999,0.8035229741019215,0.7144027822572937,0.4767903529834399,0.7357777777777778,0.7528571428571429,0.0903702580520551,0.1015810121438048,0.2052724440626433,0.0651167947215535,0.1219227964630423,0.1851698887104554,0.0954419630875363,0.0793948301556991,2.968556213378906
Xgboost,kmeans_SMOTE,caesarian_50,0.8216940004440005,0.8388888888888889,0.6512,0.8235823759487847,0.7232451146510149,0.5139496396369456,0.7450444444444444,0.7718571428571428,0.0771588617023178,0.1166892337115355,0.1851404191667215,0.0668411230731836,0.1081619976755643,0.1778788613585263,0.0894699394304163,0.0801500331455909,14.629439663887023
Xgboost,lvq_smote,caesarian_50,0.8561841103341103,0.8119999999999999,0.7323999999999999,0.8259142912986567,0.7589439033579527,0.553003611912013,0.7722,0.7835714285714286,0.0744149981534783,0.1079551804670706,0.164628068206883,0.0631483874137057,0.0907505401842857,0.1536038308542165,0.0805531104966385,0.0725560111282434,9.4528382062912
Xgboost,polynom_fit_SMOTE,caesarian_50,0.8253858363858365,0.8422222222222222,0.6559999999999999,0.8263368291495226,0.7275035781505712,0.5226431021835805,0.7491111111111111,0.7757142857142857,0.0896287113561104,0.1180452725589605,0.2087783061230447,0.073091860335703,0.1269083373539637,0.205051368019171,0.106116986245721,0.0911891886788703,5.047501969337463
Xgboost,pure,caesarian_50,0.8188989898989899,0.8488888888888889,0.6399999999999999,0.826311907219028,0.7174925693118032,0.516637665292945,0.7444444444444444,0.7742857142857142,0.0858712780207867,0.1267769618966619,0.2032622648225392,0.0747177374816766,0.1308710123178304,0.2066005678227362,0.1020070041600945,0.090976149817902,4.446686840057373
kNN,ADASYN,caesarian_50,0.8575809523809523,0.5564444444444445,0.8268000000000001,0.6617955358367122,0.6612989530259541,0.3809471598327579,0.6916222222222222,0.653,0.1152193220090741,0.152040963868467,0.1487678302622539,0.1261708645221529,0.1207084988023189,0.19357402520511,0.1000768198152924,0.1057136461664542,1.263325262069702
kNN,AMSCO,caesarian_50,0.8769814574314575,0.5037777777777778,0.8576,0.6232702269179049,0.6356913940284061,0.3688067419569925,0.6806888888888889,0.6301428571428571,0.1247579094424223,0.146116012572787,0.1527216281744694,0.1164218585225176,0.1091302948303953,0.1710778687245988,0.0854514529393824,0.089656054544947,328.28995552062986
kNN,Borderline_smote,caesarian_50,0.8630992063492064,0.5564444444444445,0.8352,0.6612415727031825,0.6604712694374931,0.3880291779098329,0.6958222222222222,0.6559999999999999,0.1363018364208045,0.1518120219507616,0.1726242661624661,0.1318652141916795,0.130566994375084,0.2016731881145191,0.1029280686622421,0.1041220696377378,1.3472199201583863
kNN,EditedNearestNeighbours,caesarian_50,0.7885714285714286,0.36,0.892,0.4670834268930243,0.5072100183622689,0.2716207802123399,0.626,0.55,0.2323535324751884,0.1629749404853058,0.178480050272131,0.177677974212205,0.1697068814646536,0.192234704093177,0.0933230556487069,0.0979385315043776,0.5468931436538694
